player_id,player_name,positions,teams,n_matches,date_of_birth,height_cm,nationality,data_source
520072,Fares GHEDJEMIS,FWD,Algeria,4,,,,api.fifa.com
385139,Farrukh SAYFIEV,DEF,Uzbekistan,3,,,,api.fifa.com
402884,Federico VALVERDE,MID,Uruguay,3,,,,api.fifa.com
477536,Federico VINAS,FWD,Uruguay,3,,,,api.fifa.com
492363,Felix NMECHA,MID,Germany,4,,,,api.fifa.com
402979,Felix TORRES,DEF,Ecuador,4,,,,api.fifa.com
484113,Ferdi KADIOGLU,DEF,Türkiye,3,,,,api.fifa.com
229498,Fernando MUSLERA,GK,Uruguay,3,,,,api.fifa.com
405545,Ferran TORRES,FWD,Spain,8,,,,api.fifa.com
385030,Fidel ESCOBAR,DEF,Panama,3,,,,api.fifa.com
520217,Findlay CURTIS,FWD,Scotland,3,,,,api.fifa.com
463580,Finn SURMAN,DEF,New Zealand,3,,,,api.fifa.com
494375,Firas CHAOUAT,FWD,Tunisia,3,,,,api.fifa.com
477859,Fiston MAYELE,FWD,Congo DR,4,,,,api.fifa.com
385248,Florian GRILLITSCH,MID,Austria,4,,,,api.fifa.com
520034,Florian WIEGELE,GK,Austria,4,,,,api.fifa.com
430669,Florian WIRTZ,MID,Germany,4,,,,api.fifa.com
466624,Folarin BALOGUN,FWD,USA,5,,,,api.fifa.com
440748,Francis DE VRIES,DEF,New Zealand,3,,,,api.fifa.com
371609,Franck KESSIE,MID,Côte d'Ivoire,4,,,,api.fifa.com
431693,Frantzdy Pierrot,FWD,Haiti,3,,,,api.fifa.com
483497,Fredrik AURSNES,MID,Norway,6,,,,api.fifa.com
483530,Fredrik Andre BJORKAN,DEF,Norway,6,,,,api.fifa.com
422657,Frenkie DE JONG,MID,Netherlands,4,,,,api.fifa.com
430601,GABRIEL MAGALHAES,DEF,Brazil,5,,,,api.fifa.com
430597,GABRIEL MARTINELLI,FWD,Brazil,5,,,,api.fifa.com
373344,GARRY RODRIGUES,MID,Cabo Verde,4,,,,api.fifa.com
447866,GAVI,MID,Spain,8,,,,api.fifa.com
477862,GILSON BENCHIMOL,FWD,Cabo Verde,4,,,,api.fifa.com
384751,GONCALO GUEDES,FWD,Portugal,5,,,,api.fifa.com
441146,GONCALO INACIO,DEF,Portugal,5,,,,api.fifa.com
448081,GONCALO RAMOS,FWD,Portugal,5,,,,api.fifa.com
463127,Gabriel AVALOS,FWD,Paraguay,5,,,,api.fifa.com
483276,Gabriel GUDMUNDSSON,DEF,Sweden,4,,,,api.fifa.com
336439,Gael KAKUTA,FWD,Congo DR,4,,,,api.fifa.com
466862,Garven METUSALA,DEF,Haiti,3,,,,api.fifa.com
447991,Gaston OLVEIRA,GK,Paraguay,5,,,,api.fifa.com
318647,Gatito FERNANDEZ,GK,Paraguay,5,,,,api.fifa.com
477853,Gedeon KALULU,DEF,Congo DR,4,,,,api.fifa.com
495431,George HIRST,FWD,Scotland,3,,,,api.fifa.com
394824,Geronimo RULLI,GK,Argentina,8,,,,api.fifa.com
466372,Gervane KASTANEER,FWD,Curaçao,3,,,,api.fifa.com
505112,Gessime YASSINE,MID,Morocco,6,,,,api.fifa.com
407343,Ghislain KONAN,DEF,Côte d'Ivoire,4,,,,api.fifa.com
441333,Gideon MENSAH,DEF,Ghana,4,,,,api.fifa.com
500037,Gilberto MORA,MID,Mexico,5,,,,api.fifa.com
368652,Giorgian DE ARRASCAETA,MID,Uruguay,1,,,,api.fifa.com
395414,Giovani Lo Celso,MID,Argentina,8,,,,api.fifa.com
419068,Giovanni REYNA,MID,USA,5,,,,api.fifa.com
485595,Giuliano SIMEONE,FWD,Argentina,8,,,,api.fifa.com
466359,Godfried ROEMERATOE,MID,Curaçao,3,,,,api.fifa.com
402926,Gonzalo MONTIEL,DEF,Argentina,8,,,,api.fifa.com
419020,Gonzalo PLATA,FWD,Ecuador,4,,,,api.fifa.com
448295,Gonzalo VALLE,GK,Ecuador,4,,,,api.fifa.com
311558,Granit XHAKA,MID,Switzerland,6,,,,api.fifa.com
359634,Grant Hanley,DEF,Scotland,3,,,,api.fifa.com
448107,Gregor KOBEL,GK,Switzerland,6,,,,api.fifa.com
486317,Guela DOUE,DEF,Côte d'Ivoire,4,,,,api.fifa.com
386339,Guillermo MARTINEZ,FWD,Mexico,5,,,,api.fifa.com
215285,Guillermo OCHOA,GK,Mexico,5,,,,api.fifa.com
368660,Guillermo VARELA,DEF,Uruguay,3,,,,api.fifa.com
483304,Gustaf LAGERBIELKE,DEF,Sweden,4,,,,api.fifa.com
489691,Gustaf NILSSON,FWD,Sweden,4,,,,api.fifa.com
485804,Gustavo CABALLERO,MID,Paraguay,5,,,,api.fifa.com
369744,Gustavo GOMEZ,DEF,Paraguay,5,,,,api.fifa.com
463902,Gustavo PUERTA,DEF,Colombia,5,,,,api.fifa.com
486875,Gustavo VELAZQUEZ,DEF,Paraguay,5,,,,api.fifa.com
448157,Guus TIL,MID,Netherlands,4,,,,api.fifa.com
429095,HAMDY FATHY,MID,Egypt,4,,,,api.fifa.com
495488,HAMZA ABDELKARIM,FWD,Egypt,5,,,,api.fifa.com
284190,HASSAN ALHAYDOS,FWD,Qatar,3,,,,api.fifa.com
403335,HASSAN ALTAMBAKTI,DEF,Saudi Arabia,3,,,,api.fifa.com
401924,HASSAN KADISH,DEF,Saudi Arabia,3,,,,api.fifa.com
477849,HELIO VARELA,MID,Cabo Verde,4,,,,api.fifa.com
419441,HOMAM AHMED,DEF,Qatar,2,,,,api.fifa.com
483182,HOSSAM ABDELMAGUID,DEF,Egypt,4,,,,api.fifa.com
489550,HUSAM ABUDAHAB,DEF,Jordan,3,,,,api.fifa.com
395083,HWANG Heechan,MID,Korea Republic,3,,,,api.fifa.com
395084,HWANG Inbeom,MID,Korea Republic,3,,,,api.fifa.com
486130,Habib DIARRA,MID,Senegal,4,,,,api.fifa.com
424106,Haissem HASSAN,FWD,Egypt,5,,,,api.fifa.com
390276,Haji WRIGHT,FWD,USA,5,,,,api.fifa.com
369304,Hakan CALHANOGLU,MID,Türkiye,3,,,,api.fifa.com
448363,Hannes DELCROIX,DEF,Haiti,3,,,,api.fifa.com
433378,Hannibal MEJBRI,MID,Tunisia,3,,,,api.fifa.com
448343,Hans VANAKEN,MID,Belgium,6,,,,api.fifa.com
482984,Haris TABAKOVIC,FWD,Bosnia and Herzegovina,4,,,,api.fifa.com
369419,Harry KANE,FWD,England,8,,,,api.fifa.com
430442,Harry SOUTTAR,DEF,Australia,4,,,,api.fifa.com
494374,Hazem MASTOURI,FWD,Tunisia,3,,,,api.fifa.com
520112,Henrik FALCHENER,DEF,Norway,6,,,,api.fifa.com
514639,Herman JOHANSSON,DEF,Sweden,4,,,,api.fifa.com
441236,Hernan GALINDEZ,GK,Ecuador,4,,,,api.fifa.com
441350,Hicham BOUDAOUI,MID,Algeria,4,,,,api.fifa.com
403274,Hiroki ITO,DEF,Japan,4,,,,api.fifa.com
483319,Hjalmar EKDAL,DEF,Sweden,4,,,,api.fifa.com
314255,Hossein HOSSEINI,GK,IR Iran,3,,,,api.fifa.com
390534,Hossein KANANI,DEF,IR Iran,3,,,,api.fifa.com
430698,Houssem Aouar,MID,Algeria,4,,,,api.fifa.com
506775,Hugo SOCHUREK,MID,Czechia,3,,,,api.fifa.com
479553,Hussein Ali,DEF,Iraq,3,,,,api.fifa.com
430465,IBRAHIM ADEL,FWD,Egypt,5,,,,api.fifa.com
433585,IBRAHIM BAYESH,MID,Iraq,3,,,,api.fifa.com
431209,IBRAHIM SADEH,MID,Jordan,3,,,,api.fifa.com
519836,IGOR THIAGO,FWD,Brazil,5,,,,api.fifa.com
512791,ISSA LAYE,DEF,Qatar,3,,,,api.fifa.com
494291,Ibrahim MAZA,MID,Algeria,4,,,,api.fifa.com
496358,Ibrahim MBAYE,FWD,Senegal,4,,,,api.fifa.com
430831,Ibrahim SANGARE,MID,Côte d'Ivoire,4,,,,api.fifa.com
419166,Ibrahima KONATE,DEF,France,8,,,,api.fifa.com
332314,Idrissa Gana GUEYE,MID,Senegal,4,,,,api.fifa.com
485068,Igor MATANOVIC,FWD,Croatia,4,,,,api.fifa.com
368546,Igor Sergeev,FWD,Uzbekistan,3,,,,api.fifa.com
448815,Iliman NDIAYE,FWD,Senegal,4,,,,api.fifa.com
506039,Ime OKON,DEF,South Africa,4,,,,api.fifa.com
411376,Inaki WILLIAMS,FWD,Ghana,4,,,,api.fifa.com
481242,Iqraam RAYNERS,FWD,South Africa,4,,,,api.fifa.com
472877,Irfan Can KAHVECI,FWD,Türkiye,3,,,,api.fifa.com
483312,Isak HIEN,DEF,Sweden,3,,,,api.fifa.com
489417,Isidro PITTA,FWD,Paraguay,5,,,,api.fifa.com
372342,Ismael DIAZ,MID,Panama,3,,,,api.fifa.com
464484,Ismael GHARBI,MID,Tunisia,3,,,,api.fifa.com
441258,Ismael KONE,MID,Canada,2,,,,api.fifa.com
448598,Ismael SAIBARI,MID,Morocco,6,,,,api.fifa.com
430671,Ismail JAKOBS,DEF,Senegal,4,,,,api.fifa.com
484092,Ismail YUKSEK,MID,Türkiye,3,,,,api.fifa.com
401889,Ismaila SARR,FWD,Senegal,4,,,,api.fifa.com
441261,Israel REYES,DEF,Mexico,5,,,,api.fifa.com
403083,Issa Diop,DEF,Morocco,6,,,,api.fifa.com
482974,Ivan BASIC,MID,Bosnia and Herzegovina,4,,,,api.fifa.com
359381,Ivan PERISIC,FWD,Croatia,4,,,,api.fifa.com
372436,Ivan SUNJIC,MID,Bosnia and Herzegovina,4,,,,api.fifa.com
448198,Ivan TONEY,FWD,England,8,,,,api.fifa.com
514526,Ivor PANDUR,GK,Croatia,4,,,,api.fifa.com
347085,JALAL HASSAN,GK,Iraq,3,,,,api.fifa.com
401894,JAMIRO MONTEIRO,MID,Cabo Verde,4,,,,api.fifa.com
419473,JASSEM GABER,DEF,Qatar,3,,,,api.fifa.com
494506,JEHAD THIKRI,DEF,Saudi Arabia,3,,,,api.fifa.com
397753,JO Hyeonwoo,GK,Korea Republic,3,,,,api.fifa.com
368649,JOAO CANCELO,DEF,Portugal,5,,,,api.fifa.com
418535,JOAO FELIX,FWD,Portugal,5,,,,api.fifa.com
484141,JOAO NEVES,MID,Portugal,5,,,,api.fifa.com
477855,JOAO PAULO,MID,Cabo Verde,4,,,,api.fifa.com
368689,JOSE SA,GK,Portugal,5,,,,api.fifa.com
477856,JOVANE CABRAL,MID,Cabo Verde,4,,,,api.fifa.com
430147,Jack Hendry,DEF,Scotland,3,,,,api.fifa.com
355775,Jackson IRVINE,MID,Australia,4,,,,api.fifa.com
419003,Jackson POROZO,DEF,Ecuador,4,,,,api.fifa.com
430450,Jacob ITALIANO,DEF,Australia,2,,,,api.fifa.com
448411,Jacob SHAFFELBURG,MID,Canada,5,,,,api.fifa.com
489685,Jacob WIDELL ZETTERSTROM,GK,Sweden,4,,,,api.fifa.com
464906,Jakhongir UROZOV,DEF,Uzbekistan,3,,,,api.fifa.com
429642,Jamal MUSIALA,MID,Germany,4,,,,api.fifa.com
269058,James RODRIGUEZ,MID,Colombia,5,,,,api.fifa.com
485080,James TRAFFORD,GK,England,8,,,,api.fifa.com
491218,Jamie LEWELING,MID,Germany,4,,,,api.fifa.com
405755,Jaminton CAMPAZ,FWD,Colombia,5,,,,api.fifa.com
368545,Jamshid ISKANDEROV,MID,Uzbekistan,3,,,,api.fifa.com
441171,Jan KUCHTA,FWD,Czechia,3,,,,api.fifa.com
489517,Jan Paul VAN HECKE,DEF,Netherlands,4,,,,api.fifa.com
482869,Jaouen HADJAM,DEF,Algeria,4,,,,api.fifa.com
463809,Jarell QUANSAH,DEF,England,6,,,,api.fifa.com
441166,Jaroslav ZELENY,DEF,Czechia,3,,,,api.fifa.com
339112,Jason GERIA,DEF,Australia,4,,,,api.fifa.com
463236,Jayden ADAMS,MID,South Africa,4,,,,api.fifa.com
423933,Jayden Nelson,FWD,Canada,5,,,,api.fifa.com
335807,Jean Michael SERI,MID,Côte d'Ivoire,4,,,,api.fifa.com
431781,Jean-Kevin DUVERNE,DEF,Haiti,3,,,,api.fifa.com
403094,Jean-Philippe MATETA,FWD,France,8,,,,api.fifa.com
430697,Jean-Ricner Bellegarde,MID,Haiti,3,,,,api.fifa.com
466363,Jearl MARGARITHA,FWD,Curaçao,3,,,,api.fifa.com
395550,Jefferson LERMA,MID,Colombia,5,,,,api.fifa.com
419654,Jens Petter HAUGE,MID,Norway,6,,,,api.fifa.com
514326,Jeremy AREVALO,FWD,Ecuador,4,,,,api.fifa.com
424047,Jeremy Antonisse,FWD,Curaçao,3,,,,api.fifa.com
448341,Jeremy DOKU,FWD,Belgium,5,,,,api.fifa.com
486150,Jerome OPOKU,DEF,Ghana,4,,,,api.fifa.com
441135,Jesper KARLSTROM,MID,Sweden,4,,,,api.fifa.com
416652,Jesse RANDALL,FWD,New Zealand,3,,,,api.fifa.com
402772,Jesus GALLARDO,DEF,Mexico,5,,,,api.fifa.com
470760,Jhon ARIAS,MID,Colombia,5,,,,api.fifa.com
369530,Jhon CORDOBA,FWD,Colombia,5,,,,api.fifa.com
441622,Jhon LUCUMI,DEF,Colombia,5,,,,api.fifa.com
441162,Jindrich STANEK,GK,Czechia,3,,,,api.fifa.com
480310,Jiovany RAMOS,DEF,Panama,3,,,,api.fifa.com
484691,Joan GARCIA,GK,Spain,8,,,,api.fifa.com
439538,Joaquin PIQUEREZ,MID,Uruguay,3,,,,api.fifa.com
506088,Joaquin SEYS,DEF,Belgium,6,,,,api.fifa.com
390181,Joe BELL,MID,New Zealand,3,,,,api.fifa.com
423700,Joe SCALLY,DEF,USA,5,,,,api.fifa.com
463465,Joel ORDONEZ,DEF,Ecuador,4,,,,api.fifa.com
448402,Joel WATERMAN,DEF,Canada,5,,,,api.fifa.com
502727,Johan MANZAMBI,MID,Switzerland,4,,,,api.fifa.com
394500,Johan MOJICA,DEF,Colombia,5,,,,api.fifa.com
425701,Johan VASQUEZ,DEF,Mexico,5,,,,api.fifa.com
401334,John McGinn,MID,Scotland,3,,,,api.fifa.com
442430,John SOUTTAR,DEF,Scotland,3,,,,api.fifa.com
369434,John STONES,DEF,England,8,,,,api.fifa.com
405920,John YEBOAH,FWD,Ecuador,4,,,,api.fifa.com
295922,Johny Placide,GK,Haiti,3,,,,api.fifa.com
494351,Jonas ADJETEY,DEF,Ghana,4,,,,api.fifa.com
441257,Jonathan DAVID,FWD,Canada,5,,,,api.fifa.com
370986,Jonathan OSORIO,MID,Canada,5,,,,api.fifa.com
401378,Jonathan TAH,DEF,Germany,4,,,,api.fifa.com
353235,Jordan AYEW,FWD,Ghana,4,,,,api.fifa.com
423522,Jordan BOS,DEF,Australia,4,,,,api.fifa.com
356189,Jordan HENDERSON,MID,England,8,,,,api.fifa.com
336022,Jordan PICKFORD,GK,England,8,,,,api.fifa.com
419005,Jordy ALCIVAR,MID,Ecuador,4,,,,api.fifa.com
402985,Jordy CAICEDO,FWD,Ecuador,4,,,,api.fifa.com
425580,Jorge CARRASCAL,MID,Colombia,5,,,,api.fifa.com
441239,Jorge GUTIERREZ,DEF,Panama,3,,,,api.fifa.com
403596,Jorge SANCHEZ,DEF,Mexico,5,,,,api.fifa.com
419662,Jorgen STRAND LARSEN,FWD,Norway,6,,,,api.fifa.com
477833,Joris KAYEMBE,DEF,Congo DR,4,,,,api.fifa.com
483512,Jorrel HATO,DEF,Netherlands,4,,,,api.fifa.com
520066,Jose CANALE,DEF,Paraguay,5,,,,api.fifa.com
418715,Jose CORDOBA,DEF,Panama,3,,,,api.fifa.com
411174,Jose FAJARDO,FWD,Panama,3,,,,api.fifa.com
411176,Jose Luis RODRIGUEZ,MID,Panama,3,,,,api.fifa.com
495054,Jose Manuel LOPEZ,FWD,Argentina,8,,,,api.fifa.com
368655,Jose Maria GIMENEZ,DEF,Uruguay,3,,,,api.fifa.com
506277,Joseph ANANG,GK,Ghana,4,,,,api.fifa.com
401023,Joshua BRENET,DEF,Curaçao,3,,,,api.fifa.com
386413,Joshua KIMMICH,DEF,Germany,4,,,,api.fifa.com
433667,Josip STANISIC,DEF,Croatia,4,,,,api.fifa.com
448171,Josip SUTALO,DEF,Croatia,4,,,,api.fifa.com
448180,Josko GVARDIOL,DEF,Croatia,4,,,,api.fifa.com
510757,Josue CASIMIR,FWD,Haiti,3,,,,api.fifa.com
466853,Josue DUVERGER,GK,Haiti,3,,,,api.fifa.com
519954,Jovo LUKIC,FWD,Bosnia and Herzegovina,4,,,,api.fifa.com
479601,Juan Jose CACERES,DEF,Paraguay,5,,,,api.fifa.com
430624,Juan MUSSO,GK,Argentina,8,,,,api.fifa.com
419134,Juan Manuel SANABRIA,MID,Uruguay,3,,,,api.fifa.com
489849,Juan PORTILLA,MID,Colombia,5,,,,api.fifa.com
356704,Juan QUINTERO,MID,Colombia,5,,,,api.fifa.com
448202,Jude BELLINGHAM,MID,England,8,,,,api.fifa.com
407680,Juergen LOCADIA,FWD,Curaçao,3,,,,api.fifa.com
430707,Jules KOUNDE,DEF,France,8,,,,api.fifa.com
416081,Julian ALVAREZ,FWD,Argentina,8,,,,api.fifa.com
429157,Julian QUINONES,FWD,Mexico,5,,,,api.fifa.com
483496,Julian RYERSON,FWD,Norway,6,,,,api.fifa.com
441234,Julio ENCISO,FWD,Paraguay,5,,,,api.fifa.com
466317,Juninho BACUNA,MID,Curaçao,3,,,,api.fifa.com
369749,Junior ALONSO,DEF,Paraguay,5,,,,api.fifa.com
498455,Junnosuke SUZUKI,DEF,Japan,4,,,,api.fifa.com
395321,Junya ITO,MID,Japan,4,,,,api.fifa.com
431698,Jurien GAARI,DEF,Curaçao,3,,,,api.fifa.com
478364,Justin KLUIVERT,MID,Netherlands,4,,,,api.fifa.com
354861,KARIM BOUDIAF,MID,Qatar,3,,,,api.fifa.com
407022,KARIM HAFEZ,DEF,Egypt,5,,,,api.fifa.com
482780,KELVIN PIRES,DEF,Cabo Verde,4,,,,api.fifa.com
477852,KEVIN PINA,MID,Cabo Verde,4,,,,api.fifa.com
506069,KEVIN YAKOB,MID,Iraq,3,,,,api.fifa.com
419300,KHALID ALGHANNAM,FWD,Saudi Arabia,3,,,,api.fifa.com
430385,KIM Jingyu,MID,Korea Republic,3,,,,api.fifa.com
395088,KIM Minjae,DEF,Korea Republic,3,,,,api.fifa.com
448580,KIM Moonhwan ,DEF,Korea Republic,3,,,,api.fifa.com
274281,KIM Seunggyu,GK,Korea Republic,3,,,,api.fifa.com
418485,KIM Taehyeon,DEF,Korea Republic,3,,,,api.fifa.com
336170,Kaan Ayhan,MID,Türkiye,3,,,,api.fifa.com
411367,Kai HAVERTZ,FWD,Germany,4,,,,api.fifa.com
494411,Kai TREWIN,DEF,Australia,4,,,,api.fifa.com
479294,Kaishu SANO,MID,Japan,4,,,,api.fifa.com
339820,Kalidou KOULIBALY,DEF,Senegal,4,,,,api.fifa.com
448523,Kamaldeen SULEMANA,FWD,Ghana,4,,,,api.fifa.com
506038,Kamogelo SEBELEBELE,FWD,South Africa,4,,,,api.fifa.com
506481,Keeto THERMONCY,DEF,Haiti,3,,,,api.fifa.com
464339,Keisuke GOTO,FWD,Japan,4,,,,api.fifa.com
403305,Keisuke OSAKO,GK,Japan,4,,,,api.fifa.com
405522,Keito Nakamura,MID,Japan,4,,,,api.fifa.com
395286,Ken SEMA,MID,Sweden,4,,,,api.fifa.com
484112,Kenan YILDIZ,FWD,Türkiye,3,,,,api.fifa.com
463495,Kendry PAEZ,MID,Ecuador,4,,,,api.fifa.com
466352,Kenji GORRE,FWD,Curaçao,3,,,,api.fifa.com
484051,Kenny McLEAN,MID,Scotland,3,,,,api.fifa.com
520218,Kento SHIOGAI,FWD,Japan,4,,,,api.fifa.com
441188,Kerem AKTURKOGLU,FWD,Türkiye,3,,,,api.fifa.com
504990,Kerim ALAJBEGOVIC,FWD,Bosnia and Herzegovina,4,,,,api.fifa.com
470759,Kevin CASTANO,MID,Colombia,5,,,,api.fifa.com
358120,Kevin DE BRUYNE,MID,Belgium,6,,,,api.fifa.com
405263,Kevin Danso,DEF,Austria,4,,,,api.fifa.com
466365,Kevin FELIDA,MID,Curaçao,3,,,,api.fifa.com
448310,Kevin RODRIGUEZ,FWD,Ecuador,4,,,,api.fifa.com
512039,Khalil AYARI,MID,Tunisia,3,,,,api.fifa.com
479079,Khojiakbar ALIJONOV,DEF,Uzbekistan,3,,,,api.fifa.com
463218,Khuliso MUDAU,DEF,South Africa,4,,,,api.fifa.com
504192,Khulumani NDAMANE,DEF,South Africa,4,,,,api.fifa.com
401712,Kieran Tierney,DEF,Scotland,3,,,,api.fifa.com
482621,Kobbie MAINOO,MID,England,7,,,,api.fifa.com
511022,Kojo Peprah OPPONG,DEF,Ghana,4,,,,api.fifa.com
403293,Koki OGAWA,FWD,Japan,4,,,,api.fifa.com
448366,Koni DE WINTER,DEF,Belgium,6,,,,api.fifa.com
385259,Konrad LAIMER,MID,Austria,4,,,,api.fifa.com
269592,Kosta BARBAROUSES,FWD,New Zealand,3,,,,api.fifa.com
400511,Kou ITAKURA,DEF,Japan,4,,,,api.fifa.com
403642,Krepin DIATTA,DEF,Senegal,4,,,,api.fifa.com
419681,Kristian Thorstvedt,MID,Norway,6,,,,api.fifa.com
448164,Kristijan JAKIC,DEF,Croatia,4,,,,api.fifa.com
483516,Kristoffer AJER,DEF,Norway,6,,,,api.fifa.com
360496,Kristoffer NORDFELDT,GK,Sweden,4,,,,api.fifa.com
507253,Kwasi SIBO,MID,Ghana,4,,,,api.fifa.com
389867,Kylian MBAPPE,FWD,France,8,,,,api.fifa.com
480966,LAROS DUARTE,MID,Cabo Verde,4,,,,api.fifa.com
429600,LEE Donggyeong,MID,Korea Republic,3,,,,api.fifa.com
492315,LEE Gihyuk,MID,Korea Republic,3,,,,api.fifa.com
423874,LEE Hanbeom,DEF,Korea Republic,3,,,,api.fifa.com
390525,LEE Jaesung,MID,Korea Republic,3,,,,api.fifa.com
418490,LEE Kangin,MID,Korea Republic,3,,,,api.fifa.com
423880,LEE Taeseok,DEF,Korea Republic,3,,,,api.fifa.com
371956,LEO PEREIRA,DEF,Brazil,5,,,,api.fifa.com
477831,LOGAN COSTA,DEF,Cabo Verde,4,,,,api.fifa.com
356673,LUCAS MENDES,DEF,Qatar,3,,,,api.fifa.com
411726,LUCAS PAQUETA,MID,Brazil,4,,,,api.fifa.com
448420,LUIZ HENRIQUE,FWD,Brazil,5,,,,api.fifa.com
484817,Lachlan BAYLISS,MID,New Zealand,3,,,,api.fifa.com
441170,Ladislav KREJCI,DEF,Czechia,3,,,,api.fifa.com
464842,Lamine CAMARA,MID,Senegal,4,,,,api.fifa.com
484320,Lamine YAMAL,FWD,Spain,8,,,,api.fifa.com
402920,Lautaro MARTINEZ,FWD,Argentina,8,,,,api.fifa.com
386473,Lawrence Ati ZIGI,GK,Ghana,4,,,,api.fifa.com
484045,Lawrence SHANKLAND,FWD,Scotland,3,,,,api.fifa.com
466340,Leandro BACUNA,MID,Curaçao,3,,,,api.fifa.com
332847,Leandro PAREDES,MID,Argentina,8,,,,api.fifa.com
448355,Leandro TROSSARD,FWD,Belgium,6,,,,api.fifa.com
485676,Lenny JOSEPH,FWD,Haiti,3,,,,api.fifa.com
419672,Leo OSTIGARD,DEF,Norway,6,,,,api.fifa.com
379953,Leon GORETZKA,MID,Germany,4,,,,api.fifa.com
404353,Leroy SANE,MID,Germany,4,,,,api.fifa.com
442434,Lewis FERGUSON,MID,Scotland,3,,,,api.fifa.com
442429,Liam KELLY,GK,Scotland,3,,,,api.fifa.com
441259,Liam MILLAR,MID,Canada,5,,,,api.fifa.com
405469,Liberato CACACE,DEF,New Zealand,3,,,,api.fifa.com
229397,Lionel MESSI,FWD,Argentina,8,,,,api.fifa.com
441313,Lionel MPASI,GK,Congo DR,4,,,,api.fifa.com
402921,Lisandro MARTINEZ,DEF,Argentina,8,,,,api.fifa.com
494989,Livano COMENENCIA,MID,Curaçao,3,,,,api.fifa.com
390205,Logan ROGERSON,FWD,New Zealand,2,,,,api.fifa.com
481027,Louicius DEEDSON,FWD,Haiti,3,,,,api.fifa.com
480322,Luc DE FOUGEROLLES,DEF,Canada,5,,,,api.fifa.com
510908,Luca JAQUEZ,DEF,Switzerland,4,,,,api.fifa.com
389879,Luca ZIDANE,GK,Algeria,4,,,,api.fifa.com
489689,Lucas BERGVALL,MID,Sweden,4,,,,api.fifa.com
368860,Lucas Digne,DEF,France,8,,,,api.fifa.com
411470,Lucas HERNANDEZ,DEF,France,8,,,,api.fifa.com
504931,Lucas HERRINGTON,DEF,Australia,4,,,,api.fifa.com
448051,Luis CHAVEZ,MID,Mexico,5,,,,api.fifa.com
428886,Luis DIAZ,FWD,Colombia,5,,,,api.fifa.com
267702,Luis MEJIA,GK,Panama,3,,,,api.fifa.com
430763,Luis ROMO,MID,Mexico,5,,,,api.fifa.com
428905,Luis SUAREZ,FWD,Colombia,5,,,,api.fifa.com
241559,Luka MODRIC,MID,Croatia,4,,,,api.fifa.com
448160,Luka SUCIC,MID,Croatia,4,,,,api.fifa.com
499290,Luka VUSKOVIC,DEF,Croatia,4,,,,api.fifa.com
486081,Lukas CERV,MID,Czechia,3,,,,api.fifa.com
511118,Lukas HORNICEK,GK,Czechia,3,,,,api.fifa.com
484011,Lukas PROVOD,MID,Czechia,3,,,,api.fifa.com
483553,Lutsharel GEERTRUIDA,DEF,Netherlands,4,,,,api.fifa.com
419211,Lyle FOSTER,FWD,South Africa,4,,,,api.fifa.com
430098,Lyndon DYKES,FWD,Scotland,3,,,,api.fifa.com
395860,MAHDY SOLIMAN,GK,Egypt,5,,,,api.fifa.com
419459,MAHMOUD ABUNADA,GK,Qatar,3,,,,api.fifa.com
396950,MAHMOUD ALMARDI,FWD,Jordan,3,,,,api.fifa.com
483183,MAHMOUD SABER,MID,Egypt,5,,,,api.fifa.com
461788,MARAWAN ATTIA,MID,Egypt,5,,,,api.fifa.com
407114,MARCIO ROSA,GK,Cabo Verde,4,,,,api.fifa.com
484262,MARKO FARJI,FWD,Iraq,3,,,,api.fifa.com
332946,MARQUINHOS,DEF,Brazil,5,,,,api.fifa.com
430609,MATHEUS CUNHA,FWD,Brazil,5,,,,api.fifa.com
441148,MATHEUS NUNES,MID,Portugal,5,,,,api.fifa.com
495046,MAURICIO,MID,Paraguay,5,,,,api.fifa.com
479072,MERCHAS DOSKI,DEF,Iraq,3,,,,api.fifa.com
416056,MESHAAL BARSHAM,GK,Qatar,3,,,,api.fifa.com
416902,MOHAMED ABDELMONEIM,DEF,Egypt,3,,,,api.fifa.com
512079,MOHAMED ALAA,GK,Egypt,5,,,,api.fifa.com
408948,MOHAMED ELSHENAWY,GK,Egypt,5,,,,api.fifa.com
408950,MOHAMED HANY,DEF,Egypt,5,,,,api.fifa.com
407993,MOHAMED KANNO,MID,Saudi Arabia,3,,,,api.fifa.com
498458,MOHAMED MANAI,FWD,Qatar,3,,,,api.fifa.com
344654,MOHAMED SALAH,FWD,Egypt,5,,,,api.fifa.com
489551,MOHAMMAD ABUALNADI,DEF,Jordan,3,,,,api.fifa.com
520068,MOHAMMAD ABUGHOUSH,MID,Jordan,3,,,,api.fifa.com
433526,MOHAMMAD ABUHASHEESH,DEF,Jordan,3,,,,api.fifa.com
431208,MOHAMMAD ABUZRAIQ,FWD,Jordan,3,,,,api.fifa.com
45191,MOHAMMAD ALDAOUD,MID,Jordan,3,,,,api.fifa.com
512183,MOHAMMED ABU ALSHAMAT,DEF,Saudi Arabia,3,,,,api.fifa.com
396885,MOHAMMED ALOWAIS,GK,Saudi Arabia,3,,,,api.fifa.com
385070,MOHAMMED MUNTARI,FWD,Qatar,3,,,,api.fifa.com
422968,MOHANAD ALI,FWD,Iraq,3,,,,api.fifa.com
