player_id,player_name,team,position,age,current_value,predicted_post_value,change_abs,change_pct
929,Thelonious Gerard Aasgaard,Norway,MID,24.0,2800000.0,2793073.0,-6927.0,-0.2
1042,SEMEDONélson Nelson,Portugal,DEF,33.0,26711630.0,26645656.0,-65974.0,-0.2
1124,Richard Rios,Colombia,MID,26.0,25316192.0,25258564.0,-57628.0,-0.2
79,Mat ě j Kovar,Czechia,GK,26.0,3745909.0,3740237.0,-5672.0,-0.2
819,Guillermo Varela,Uruguay,DEF,33.0,11888803.0,11865160.0,-23643.0,-0.2
443,Eloy Victor Room,Curaçao,GK,37.0,200000.0,199527.0,-473.0,-0.2
303,Ben Gannon Gannon-Doak,Scotland,FWD,21.0,2918431.0,2912820.0,-5611.0,-0.2
164,Junior Edmilson,Qatar,FWD,32.0,2520193.0,2514273.0,-5920.0,-0.2
1220,Ernest Nuamah Nuamah,Ghana,FWD,23.0,3963480.0,3956626.0,-6854.0,-0.2
861,Kalidou Koulibaly,Senegal,DEF,35.0,4500000.0,4484751.0,-15249.0,-0.3
639,Thomas Andre Meunier,Belgium,DEF,35.0,28954891.0,28862455.0,-92436.0,-0.3
995,Marko Arnautovic,Austria,FWD,37.0,2000000.0,1993774.0,-6226.0,-0.3
396,Orkun Kokcu,Türkiye,MID,26.0,25000000.0,24915067.0,-84933.0,-0.3
1233,Edgar Yoel Barcenas,Panama,MID,33.0,5818242.0,5799595.0,-18647.0,-0.3
150,Esmir Bajraktarevic,Bosnia and Herzegovina,FWD,21.0,8000000.0,7976209.0,-23791.0,-0.3
993,Stefan Posch,Austria,DEF,29.0,6000000.0,5979685.0,-20315.0,-0.3
774,Isaac Ryan,Cabo Verde,FWD,36.0,3205680.0,3196605.0,-9075.0,-0.3
321,Ricardo Daniel Pepi,USA,FWD,23.0,30000000.0,29886302.0,-113698.0,-0.4
1194,Marco Pasalic,Croatia,FWD,26.0,6500000.0,6473447.0,-26553.0,-0.4
1098,Akmal Mozgovoy,Uzbekistan,MID,27.0,1400000.0,1393801.0,-6199.0,-0.4
438,David Raum,Germany,DEF,28.0,25000000.0,24903608.0,-96392.0,-0.4
893,Ibrahim Karim Ali Alhamadi,Iraq,FWD,24.0,4997506.0,4979893.0,-17613.0,-0.4
238,Sofyan Amrabat,Morocco,MID,30.0,10000000.0,9962608.0,-37392.0,-0.4
712,Sarpreet Singh,New Zealand,MID,27.0,500000.0,497925.0,-2075.0,-0.4
124,Ali Ahmed,Canada,FWD,26.0,3000000.0,2988582.0,-11418.0,-0.4
449,Juninho Gracielo Bacuna,Curaçao,MID,29.0,1700000.0,1693756.0,-6244.0,-0.4
140,Ermedin Demirovic,Bosnia and Herzegovina,FWD,28.0,22000000.0,21903259.0,-96741.0,-0.4
872,Ismail Joshua Jakobs,Senegal,DEF,27.0,8000000.0,7963356.0,-36644.0,-0.5
346,Diego Alexander Gomez,Paraguay,MID,23.0,5416942.0,5392616.0,-24326.0,-0.5
560,Junya Ito,Japan,MID,33.0,3000000.0,2984467.0,-15533.0,-0.5
70,Hyeongyu Oh,Korea Republic,FWD,25.0,15000000.0,14920921.0,-79079.0,-0.5
268,Martin Yves Roberns Didier Experience,Haiti,DEF,27.0,400000.0,397965.0,-2035.0,-0.5
671,Saber Abdelmohsen Mahmoud,Egypt,MID,25.0,9717210.0,9669673.0,-47537.0,-0.5
538,Donyell Malen,Netherlands,FWD,27.0,45000000.0,44791889.0,-208111.0,-0.5
264,Ricardo Ade,Haiti,DEF,36.0,300000.0,298601.0,-1399.0,-0.5
15,Israel Reyes,Mexico,DEF,26.0,24804521.0,24676681.0,-127840.0,-0.5
864,Ismaila Pathe Ciss,Senegal,MID,32.0,1800000.0,1791527.0,-8473.0,-0.5
1003,Philipp Lienhart,Austria,DEF,30.0,10000000.0,9947330.0,-52670.0,-0.5
1185,Mario Pasalic,Croatia,MID,31.0,6000000.0,5970149.0,-29851.0,-0.5
60,Seungho Paik,Korea Republic,MID,29.0,2000000.0,1987154.0,-12846.0,-0.6
335,Joseph Michael Scally,USA,DEF,24.0,7000000.0,6958637.0,-41363.0,-0.6
953,Giuliano Simeone,Argentina,FWD,24.0,40000000.0,39774270.0,-225730.0,-0.6
1190,Igor Matanovic,Croatia,FWD,23.0,22000000.0,21865887.0,-134113.0,-0.6
803,Ibrahim Mohamed,Saudi Arabia,MID,32.0,2525082.0,2509326.0,-15756.0,-0.6
792,Abdullah Saud Abdulhamid,Saudi Arabia,DEF,27.0,5163218.0,5134365.0,-28853.0,-0.6
1002,Saša Kalajdzic,Austria,FWD,29.0,4000000.0,3976848.0,-23152.0,-0.6
450,Livano Shyron Liomar Comenencia,Curaçao,MID,22.0,500000.0,497046.0,-2954.0,-0.6
784,Ali Abdulelah Alamri,Saudi Arabia,DEF,29.0,4371885.0,4343842.0,-28043.0,-0.6
879,Habib Mbacke Diarra,Senegal,MID,22.0,7404851.0,7362581.0,-42270.0,-0.6
36,Relebohile Mofokeng,South Africa,FWD,22.0,3000000.0,2980529.0,-19471.0,-0.7
968,Ramiz Larbi Zerrouki,Algeria,MID,28.0,6500000.0,6454332.0,-45668.0,-0.7
829,Nestor Fernando Muslera,Uruguay,GK,40.0,9200709.0,9135592.0,-65117.0,-0.7
413,Ugurcan Cakir,Türkiye,GK,30.0,15000000.0,14900434.0,-99566.0,-0.7
62,Jae Sung Lee,Korea Republic,MID,34.0,2000000.0,1985248.0,-14752.0,-0.7
1070,Axel Tuanzebe,Congo DR,DEF,29.0,5000000.0,4966761.0,-33239.0,-0.7
973,Anis Hadj Moussa,Algeria,FWD,24.0,23000000.0,22836050.0,-163950.0,-0.7
278,Wilson Isidor,Haiti,FWD,26.0,18000000.0,17868687.0,-131313.0,-0.7
601,Montassar Omar Talbi,Tunisia,DEF,28.0,8000000.0,7947113.0,-52887.0,-0.7
708,Joe Zen Robert Bell,New Zealand,MID,27.0,3500000.0,3472948.0,-27052.0,-0.8
292,Kieran Tierney,Scotland,DEF,29.0,8000000.0,7933143.0,-66857.0,-0.8
1200,Jonas Adjei Adjetey,Ghana,DEF,23.0,6000000.0,5952738.0,-47262.0,-0.8
1015,Mo'ien Hasan Yazeed Abulaila,Jordan,GK,33.0,2324916.0,2306511.0,-18405.0,-0.8
39,Sphephelo S'miso Sithole,South Africa,MID,27.0,600000.0,595463.0,-4537.0,-0.8
768,Deroy Deroy Duarte,Cabo Verde,MID,27.0,2124154.0,2107610.0,-16544.0,-0.8
293,Mc,Scotland,MID,32.0,7865734.0,7802445.0,-63289.0,-0.8
820,Agustin Canobbio,Uruguay,MID,28.0,8000000.0,7939101.0,-60899.0,-0.8
757,Alberto Diney,Cabo Verde,DEF,31.0,3683541.0,3655542.0,-27999.0,-0.8
144,Ivan Sunjic,Bosnia and Herzegovina,MID,30.0,2000000.0,1983513.0,-16487.0,-0.8
1173,Marin Pongracic,Croatia,DEF,29.0,6500000.0,6447597.0,-52403.0,-0.8
26,Brian Gutierrez,Mexico,MID,23.0,8000000.0,7932768.0,-67232.0,-0.8
148,Nikola Katic,Bosnia and Herzegovina,DEF,30.0,1800000.0,1785489.0,-14511.0,-0.8
834,Malo Arthur Gusto,France,DEF,23.0,35000000.0,34681192.0,-318808.0,-0.9
3,César Jasib Montes,Mexico,DEF,29.0,10912552.0,10815682.0,-96870.0,-0.9
1214,Jerome Opoku,Ghana,DEF,28.0,5000000.0,4952905.0,-47095.0,-0.9
31,Thalente Wandile Mbatha,South Africa,MID,26.0,2000000.0,1981222.0,-18778.0,-0.9
45,Nkosinathi Emmanuel Sibisi,South Africa,DEF,31.0,1600000.0,1585897.0,-14103.0,-0.9
1099,Otabek Shukurov,Uzbekistan,MID,30.0,1500000.0,1485974.0,-14026.0,-0.9
718,Finn Surman,New Zealand,DEF,23.0,1800000.0,1783958.0,-16042.0,-0.9
411,Barı ş Alper Yilmaz,Türkiye,FWD,26.0,6205279.0,6151666.0,-53613.0,-0.9
1174,Joško Gvardiol,Croatia,DEF,24.0,70000000.0,69336461.0,-663539.0,-1.0
275,Ruben Fritzner Providence,Haiti,FWD,25.0,300000.0,296990.0,-3010.0,-1.0
568,Takehiro Tomiyasu,Japan,DEF,28.0,5000000.0,4951930.0,-48070.0,-1.0
906,Basil Fadhil Ahmed,Iraq,GK,30.0,1997031.0,1978084.0,-18947.0,-1.0
682,Saeid Ezatolahi,IR Iran,MID,30.0,12163085.0,12044633.0,-118452.0,-1.0
480,Elye Delmas Wahi,Côte d'Ivoire,FWD,23.0,5936106.0,5878936.0,-57170.0,-1.0
1012,Paul Wanner,Austria,MID,21.0,22000000.0,21781390.0,-218610.0,-1.0
704,Timothy John Payne,New Zealand,DEF,32.0,350000.0,346575.0,-3425.0,-1.0
353,Gustavo Raul Gomez,Paraguay,DEF,33.0,2612757.0,2584602.0,-28155.0,-1.1
380,Aziz Behich,Australia,DEF,36.0,250000.0,247212.0,-2788.0,-1.1
127,Niko Kristian Sigur,Canada,DEF,23.0,4000000.0,3958112.0,-41888.0,-1.1
265,Hannes Piterson Delcroix,Haiti,DEF,27.0,4808049.0,4757368.0,-50681.0,-1.1
342,Juan Jose Caceres,Paraguay,DEF,26.0,5000000.0,4944338.0,-55662.0,-1.1
291,Grant Campbell Hanley,Scotland,DEF,35.0,200000.0,197841.0,-2159.0,-1.1
395,Salih Ozcan,Türkiye,MID,28.0,3500000.0,3461229.0,-38771.0,-1.1
1004,Phillip Mwene,Austria,DEF,32.0,1500000.0,1483263.0,-16737.0,-1.1
282,Jean-Kévin Duverne,Haiti,DEF,29.0,2000000.0,1978784.0,-21216.0,-1.1
715,Liberato Gianpaolo Cacace,New Zealand,DEF,26.0,2500000.0,2470714.0,-29286.0,-1.2
831,Juan Manuel Sanabria,Uruguay,MID,26.0,8367423.0,8265281.0,-102142.0,-1.2
595,Bo Kristoffer Nordfeldt,Sweden,GK,37.0,175000.0,172941.0,-2059.0,-1.2
1080,Noah Junior Sadiki,Congo DR,MID,22.0,35000000.0,34585008.0,-414992.0,-1.2
576,Isak Malcolm Kwaku Hien,Sweden,DEF,27.0,22000000.0,21727248.0,-272752.0,-1.2
352,Adrián Andrés Cubas,Paraguay,MID,30.0,4500000.0,4445102.0,-54898.0,-1.2
1105,Sherzod Nasrullaev,Uzbekistan,DEF,28.0,1200000.0,1185916.0,-14084.0,-1.2
1199,Caleb Marfo Yirenkyi,Ghana,MID,20.0,10000000.0,9881549.0,-118451.0,-1.2
607,Hazem Mastouri,Tunisia,FWD,29.0,900000.0,889551.0,-10449.0,-1.2
1205,Jordan Pierre Ayew,Ghana,FWD,35.0,1800000.0,1779044.0,-20956.0,-1.2
787,Fahad Musab Aljuwayr,Saudi Arabia,MID,23.0,3650357.0,3606672.0,-43685.0,-1.2
901,Jasim Elaibi Ali Jasim,Iraq,FWD,22.0,4564274.0,4509100.0,-55174.0,-1.2
515,Alan Steven Franco,Ecuador,MID,28.0,6237924.0,6163146.0,-74778.0,-1.2
1073,Nathanaël Mbuku,Congo DR,MID,24.0,2000000.0,1973266.0,-26734.0,-1.3
102,Alexandr Sojka,Czechia,MID,23.0,2300000.0,2270707.0,-29293.0,-1.3
696,Shahriyar Moghanloo,IR Iran,FWD,32.0,900000.0,888016.0,-11984.0,-1.3
373,Mohamed Toure,Australia,FWD,22.0,4015299.0,3961751.0,-53548.0,-1.3
137,Amar Dedic,Bosnia and Herzegovina,DEF,24.0,16000000.0,15796602.0,-203398.0,-1.3
1094,Abdukodir Khusanov,Uzbekistan,DEF,22.0,50000000.0,49346593.0,-653407.0,-1.3
168,Karim Karim Boudiaf,Qatar,MID,36.0,6342945.0,6261025.0,-81920.0,-1.3
664,Fathy Abdelhalim Hamdy Fathy,Egypt,MID,32.0,9580178.0,9457554.0,-122624.0,-1.3
556,Ritsu Doan,Japan,MID,28.0,17000000.0,16781508.0,-218492.0,-1.3
580,Daniel Jonathan Svensson,Sweden,DEF,24.0,22000000.0,21715625.0,-284375.0,-1.3
573,Jacob Mikael Widell Zetterstrom,Sweden,GK,28.0,2500000.0,2464792.0,-35208.0,-1.4
87,Adam Hlozek,Czechia,FWD,24.0,10000000.0,9861892.0,-138108.0,-1.4
1035,Mahmoud Ahmed Nizar Alrashdan,Jordan,MID,27.0,5818965.0,5739555.0,-79410.0,-1.4
579,Lucas Erik Holger Bergvall,Sweden,MID,20.0,35000000.0,34521172.0,-478828.0,-1.4
460,Armando Maria Obispo,Curaçao,DEF,27.0,4000000.0,3945704.0,-54296.0,-1.4
115,Liam Alan Millar,Canada,MID,27.0,1700000.0,1676644.0,-23356.0,-1.4
874,Edouard Osoque Mendy,Senegal,GK,34.0,4000000.0,3945627.0,-54373.0,-1.4
1215,Inaki Williams,Ghana,FWD,32.0,5099385.0,5028890.0,-70495.0,-1.4
908,Ismael Khaleel Zaid Ismael,Iraq,MID,24.0,5849632.0,5761129.0,-88503.0,-1.5
1005,Carney Chibueze Chukwuemeka,Austria,MID,23.0,9863230.0,9711612.0,-151618.0,-1.5
55,Gihyuk Lee,Korea Republic,MID,26.0,800000.0,787707.0,-12293.0,-1.5
1229,Jose Luis Rodriguez,Panama,MID,28.0,4137985.0,4076351.0,-61634.0,-1.5
348,Miguel Angel Almiron,Paraguay,MID,32.0,7309787.0,7203021.0,-106766.0,-1.5
921,Jørgen Strand Strand Larsen,Norway,FWD,26.0,9498964.0,9361301.0,-137663.0,-1.5
786,Essa Nasser Aldawsari,Saudi Arabia,MID,28.0,6510709.0,6414135.0,-96574.0,-1.5
43,Sekotori Evidence Makgopa,South Africa,FWD,26.0,1400000.0,1377309.0,-22691.0,-1.6
582,Erik Benjamin Nygren,Sweden,MID,25.0,14000000.0,13783547.0,-216453.0,-1.6
466,Deveron Lenny Fonville,Curaçao,DEF,23.0,1500000.0,1476811.0,-23189.0,-1.6
1027,Nayef Ahmad Mahmoud Almardi,Jordan,FWD,33.0,1880939.0,1851186.0,-29753.0,-1.6
202,Michel Aebischer,Switzerland,MID,29.0,4000000.0,3936624.0,-63376.0,-1.6
281,Josue Jeremie Casimir,Haiti,FWD,25.0,3000000.0,2953103.0,-46897.0,-1.6
600,Ali Abdi,Tunisia,DEF,33.0,9019352.0,8875655.0,-143697.0,-1.6
1104,Abduvakhid Nematov,Uzbekistan,GK,25.0,1500000.0,1476117.0,-23883.0,-1.6
141,Edin Dzeko,Bosnia and Herzegovina,FWD,40.0,1000000.0,983761.0,-16239.0,-1.6
889,Hashim Rahman Akam Hashim,Iraq,DEF,28.0,5802861.0,5712113.0,-90748.0,-1.6
1212,Benjamin Asare,Ghana,GK,34.0,100000.0,98454.0,-1546.0,-1.6
976,Hicham Boudaoui,Algeria,MID,27.0,12000000.0,11796868.0,-203132.0,-1.7
306,Lawrence Shankland,Scotland,FWD,31.0,3000000.0,2950064.0,-49936.0,-1.7
93,Pavel Sulc,Czechia,FWD,26.0,20000000.0,19663384.0,-336616.0,-1.7
1204,Kwasi Sibo,Ghana,MID,28.0,1400000.0,1376050.0,-23950.0,-1.7
815,Darwin Gabriel Nunez,Uruguay,FWD,27.0,20956263.0,20599595.0,-356668.0,-1.7
227,Felipe Endrick,Brazil,FWD,20.0,40000000.0,39326128.0,-673872.0,-1.7
499,Jordy Jose Alcivar,Ecuador,MID,27.0,5599619.0,5502931.0,-96688.0,-1.7
451,Jürgen Leonardo Locadia,Curaçao,FWD,33.0,1800000.0,1769725.0,-30275.0,-1.7
602,Omar Rekik,Tunisia,DEF,25.0,600000.0,589391.0,-10609.0,-1.8
1069,Steve Nkanu Kapuadi,Congo DR,DEF,28.0,2500000.0,2455230.0,-44770.0,-1.8
789,Tariq Feras,Saudi Arabia,FWD,26.0,4633539.0,4552769.0,-80770.0,-1.8
681,Milad Mohammadi,IR Iran,DEF,33.0,10538861.0,10356010.0,-182851.0,-1.8
388,Paul Michael Junior Okon-Engstler,Australia,MID,21.0,1200000.0,1178651.0,-21349.0,-1.8
397,Muhammed Kerem Akturkoglu,Türkiye,FWD,28.0,20000000.0,19636806.0,-363194.0,-1.8
1025,Burhan Shehadeh Odeh Fakhoury,Jordan,FWD,21.0,2889178.0,2836567.0,-52611.0,-1.8
1197,Lawrence Ati Zigi,Ghana,GK,30.0,1500000.0,1473731.0,-26269.0,-1.8
684,Mohammad Mohebbi,IR Iran,MID,28.0,2500000.0,2456535.0,-43465.0,-1.8
1068,Wan Wan-Bissaka,Congo DR,DEF,29.0,4122558.0,4050962.0,-71596.0,-1.8
902,Hussein Ghadhban Aymen,Iraq,FWD,30.0,7872504.0,7728228.0,-144276.0,-1.8
1083,Cedric Bakambu,Congo DR,FWD,35.0,1200000.0,1177423.0,-22577.0,-1.9
1157,Dean Bradley Henderson,England,GK,29.0,28000000.0,27480678.0,-519322.0,-1.9
241,Chemsdine Talbi,Morocco,MID,21.0,25000000.0,24525073.0,-474927.0,-1.9
795,Mohammed Abdullah Alkhaibari,Saudi Arabia,MID,30.0,4189131.0,4110061.0,-79070.0,-1.9
1116,Behruzjon Karimov,Uzbekistan,DEF,19.0,350000.0,343514.0,-6486.0,-1.9
1181,Ante Budimir,Croatia,FWD,35.0,2800000.0,2746244.0,-53756.0,-1.9
498,Joel Leandro Ordonez,Ecuador,DEF,22.0,10213280.0,10025726.0,-187554.0,-1.9
1111,Azizjon Ganiev,Uzbekistan,MID,28.0,2000000.0,1962919.0,-37081.0,-1.9
785,Mohammed Hassan Altambakti,Saudi Arabia,DEF,27.0,4842620.0,4752507.0,-90113.0,-1.9
98,Jaroslav Zeleny,Czechia,DEF,34.0,600000.0,587830.0,-12170.0,-2.0
1228,Cristian Jesus Martinez,Panama,MID,29.0,800000.0,784177.0,-15823.0,-2.0
1101,Odiljon Xamrobekov,Uzbekistan,MID,30.0,1000000.0,980444.0,-19556.0,-2.0
262,Carlens Jean Fedlaire Ruby Arcus,Haiti,DEF,30.0,1800000.0,1764008.0,-35992.0,-2.0
888,Tahseen Abd Zaid Zaid,Iraq,DEF,25.0,2466618.0,2418958.0,-47660.0,-2.0
806,Waheeb Mohammed Abu Alshamat,Saudi Arabia,DEF,24.0,7172554.0,7032846.0,-139708.0,-2.0
158,Miguel Pedro,Qatar,DEF,36.0,5982512.0,5861317.0,-121195.0,-2.0
614,Aymen Dahmen,Tunisia,GK,29.0,800000.0,784510.0,-15490.0,-2.0
804,Saad Moteb Alharbi,Saudi Arabia,DEF,26.0,4634772.0,4541137.0,-93635.0,-2.0
1050,Bernardo Bernardo Silva,Portugal,MID,32.0,22000000.0,21561957.0,-438043.0,-2.0
596,Elliot Karl Stroud,Sweden,DEF,24.0,5000000.0,4899284.0,-100716.0,-2.0
780,Sandro Helio Varela,Cabo Verde,MID,24.0,2700705.0,2646844.0,-53861.0,-2.0
618,Yan Valery,Tunisia,DEF,27.0,1500000.0,1469788.0,-30212.0,-2.0
1203,Abdul Fatawu Fatawu,Ghana,FWD,22.0,7555311.0,7402736.0,-152575.0,-2.0
136,Benjamin Tahirovic,Bosnia and Herzegovina,MID,23.0,4500000.0,4410254.0,-89746.0,-2.0
501,Pervis Josue Estupinan,Ecuador,DEF,28.0,12184475.0,11940195.0,-244280.0,-2.0
769,Michael Laros Duarte,Cabo Verde,MID,29.0,1740475.0,1705909.0,-34566.0,-2.0
88,Patrik Schick,Czechia,FWD,30.0,18000000.0,17642654.0,-357346.0,-2.0
386,Jackson Alexander Irvine,Australia,MID,33.0,1000000.0,978831.0,-21169.0,-2.1
392,Mehmet Zeki Celik,Türkiye,DEF,29.0,14000000.0,13707918.0,-292082.0,-2.1
277,Danley Jean Jacques,Haiti,MID,26.0,3000000.0,2936430.0,-63570.0,-2.1
847,Ibrahima Konate,France,DEF,27.0,45000000.0,44043216.0,-956784.0,-2.1
312,Mc,Scotland,DEF,30.0,7865734.0,7702705.0,-163029.0,-2.1
276,Lenny Alvin Pico Joseph,Haiti,FWD,26.0,500000.0,488920.0,-11080.0,-2.2
309,Mc,Scotland,MID,34.0,7865734.0,7693865.0,-171869.0,-2.2
606,Elias Saad,Tunisia,FWD,27.0,3000000.0,2934811.0,-65189.0,-2.2
81,Tomáš Holes,Czechia,DEF,33.0,1000000.0,977883.0,-22117.0,-2.2
1091,Edo Kayembe Kayembe,Congo DR,MID,28.0,4000000.0,3911611.0,-88389.0,-2.2
1127,Jhon Andrés Cordoba,Colombia,FWD,33.0,16910822.0,16519916.0,-390906.0,-2.3
161,Gaber Jassem,Qatar,DEF,24.0,5006329.0,4891647.0,-114682.0,-2.3
1072,Ngal’ayel Mukau,Congo DR,MID,22.0,15000000.0,14658656.0,-341344.0,-2.3
693,Arya Yousefi,IR Iran,DEF,24.0,450000.0,439582.0,-10418.0,-2.3
550,Kou Itakura,Japan,DEF,29.0,8000000.0,7818611.0,-181389.0,-2.3
1183,Nikola Vlasic,Croatia,MID,29.0,10000000.0,9762260.0,-237740.0,-2.4
623,Anis Slimane,Tunisia,MID,25.0,2680368.0,2616598.0,-63770.0,-2.4
1034,Mahmoud Saleh Mohannad Abutaha,Jordan,MID,23.0,6151046.0,6004347.0,-146699.0,-2.4
462,Joshua Benjamin Brenet,Curaçao,DEF,32.0,1000000.0,976630.0,-23370.0,-2.4
648,Amadou Ba Onana,Belgium,MID,25.0,27121973.0,26491587.0,-630386.0,-2.4
318,Auston Levi-Jesaiah Trusty,USA,DEF,28.0,6000000.0,5857222.0,-142778.0,-2.4
896,Hasan Hachim Jalal Hassan,Iraq,GK,35.0,3176574.0,3099881.0,-76693.0,-2.4
145,Amar Memic,Bosnia and Herzegovina,MID,25.0,4500000.0,4390474.0,-109526.0,-2.5
477,Ange-Yoan Laurent Bonny,Côte d'Ivoire,FWD,23.0,35000000.0,34123263.0,-876737.0,-2.5
615,Ellyes Joris Skhiri,Tunisia,MID,31.0,5000000.0,4877799.0,-122201.0,-2.5
1218,Kamal Deen Sulemana,Ghana,FWD,24.0,17000000.0,16575995.0,-424005.0,-2.5
1095,Khojiakbar Alijonov,Uzbekistan,DEF,29.0,1300000.0,1267700.0,-32300.0,-2.5
1222,Marvin Elom Senaya,Ghana,DEF,25.0,3000000.0,2925288.0,-74712.0,-2.5
176,Fathy Ahmed Fathy,Qatar,MID,33.0,2134313.0,2081742.0,-52571.0,-2.5
1211,Elisha Owusu,Ghana,MID,29.0,4000000.0,3898729.0,-101271.0,-2.6
707,Michael Joseph Boxall,New Zealand,DEF,38.0,150000.0,146120.0,-3880.0,-2.6
445,Juriën Godfried Juan Gaari,Curaçao,DEF,33.0,450000.0,438307.0,-11693.0,-2.6
540,Teun Koopmeiners,Netherlands,MID,28.0,29091311.0,28347981.0,-743330.0,-2.6
778,Fabricio Wagner Pina,Cabo Verde,DEF,24.0,1897398.0,1849552.0,-47846.0,-2.6
680,Shojae Khalilzadeh,IR Iran,DEF,37.0,200000.0,194942.0,-5058.0,-2.6
823,Matías Nicolas Vina,Uruguay,DEF,29.0,11419482.0,11128980.0,-290502.0,-2.6
296,Che Sac Everton Fred Adams,Scotland,FWD,30.0,5000000.0,4873051.0,-126949.0,-2.6
923,Egil Selvik,Norway,GK,29.0,1500000.0,1461161.0,-38839.0,-2.6
690,Seyed Saman Ghoddos,IR Iran,MID,33.0,9307706.0,9067116.0,-240590.0,-2.6
761,Eduardo Jovane,Cabo Verde,MID,28.0,2818590.0,2747376.0,-71214.0,-2.6
297,Ryan Christie,Scotland,MID,31.0,8000000.0,7785705.0,-214295.0,-2.7
706,Tyler Grant Bindon,New Zealand,DEF,21.0,3500000.0,3405943.0,-94057.0,-2.7
280,Frantzdy Pierrot,Haiti,FWD,31.0,1500000.0,1460260.0,-39740.0,-2.7
892,Bayesh Kamil Ibrahim Bayesh,Iraq,MID,26.0,3339731.0,3250817.0,-88914.0,-2.7
1038,Ahmad Ali Ali Azaizeh,Jordan,FWD,22.0,2374004.0,2311362.0,-62642.0,-2.7
593,Alexander Olof Bernhardsson,Sweden,DEF,28.0,3000000.0,2917300.0,-82700.0,-2.8
1093,Utkir Yusupov,Uzbekistan,GK,35.0,500000.0,485972.0,-14028.0,-2.8
196,Ardon Jashari,Switzerland,MID,24.0,25000000.0,24297939.0,-702061.0,-2.8
609,Ismael Seifallah Gharbi,Tunisia,MID,22.0,5000000.0,4861945.0,-138055.0,-2.8
65,Taeseok Lee,Korea Republic,DEF,24.0,2000000.0,1944493.0,-55507.0,-2.8
185,Silvan Dominic Widmer,Switzerland,DEF,33.0,800000.0,777832.0,-22168.0,-2.8
63,Hee Chan Hwang,Korea Republic,MID,30.0,6000000.0,5836578.0,-163422.0,-2.8
773,Dailon Dailon Livramento,Cabo Verde,FWD,25.0,2550605.0,2477117.0,-73488.0,-2.9
925,Fredrik André Bjorkan,Norway,DEF,28.0,9608913.0,9331779.0,-277134.0,-2.9
695,Ali Nemati,IR Iran,DEF,30.0,25000.0,24291.0,-709.0,-2.9
1017,Mousa Musallam Abdallah Nasib,Jordan,DEF,32.0,4333148.0,4208741.0,-124407.0,-2.9
999,Michael Gregoritsch,Austria,FWD,32.0,1500000.0,1456914.0,-43086.0,-2.9
160,Gueye Issa Laye,Qatar,DEF,29.0,2680118.0,2601546.0,-78572.0,-3.0
172,KHOUKHIBoualem Boualem,Qatar,DEF,36.0,4032215.0,3911714.0,-120501.0,-3.0
548,Yukinari Sugawara,Japan,DEF,26.0,5500000.0,5335147.0,-164853.0,-3.0
1109,Dostonbek Khamdamov,Uzbekistan,MID,30.0,900000.0,873644.0,-26356.0,-3.0
385,Cameron Robert Burgess,Australia,DEF,31.0,1500000.0,1456163.0,-43837.0,-3.0
978,Oussama Benbot,Algeria,GK,32.0,850000.0,823706.0,-26294.0,-3.1
1114,Abbosbek Fayzullaev,Uzbekistan,MID,23.0,7000000.0,6789396.0,-210604.0,-3.1
1018,Ali Mohammad Husam Abudahab,Jordan,DEF,26.0,3868569.0,3751844.0,-116725.0,-3.1
1231,Tomas Abdiel Rodriguez,Panama,FWD,27.0,6398309.0,6200297.0,-198012.0,-3.1
883,El Hadji Malick Diouf,Senegal,DEF,22.0,28000000.0,27146465.0,-853535.0,-3.1
887,Haydar Hussein Hussein,Iraq,DEF,24.0,4940702.0,4790758.0,-149944.0,-3.1
41,Iqraam Rayners,South Africa,FWD,31.0,2800000.0,2715884.0,-84116.0,-3.1
1239,Jose Fajardo,Panama,FWD,33.0,3666045.0,3555178.0,-110867.0,-3.1
1196,Petar Musa,Croatia,FWD,28.0,12000000.0,11623543.0,-376457.0,-3.2
557,Daizen Maeda,Japan,MID,29.0,13000000.0,12593540.0,-406460.0,-3.2
511,Ángelo Smit Preciado,Ecuador,DEF,28.0,5533861.0,5358111.0,-175750.0,-3.2
928,Kristian Thorstvedt,Norway,MID,27.0,12000000.0,11622053.0,-377947.0,-3.2
340,Victor Gustavo Velazquez,Paraguay,DEF,35.0,4446693.0,4305364.0,-141329.0,-3.2
11,Santiago Tomás Gimenez,Mexico,FWD,25.0,18000000.0,17428645.0,-571355.0,-3.2
232,IBANEZRoger Roger,Brazil,DEF,28.0,24113577.0,23334125.0,-779452.0,-3.3
359,Gabriel Avalos,Paraguay,FWD,35.0,2585416.0,2502001.0,-83415.0,-3.3
599,Abdelmouhib Chamakh,Tunisia,GK,25.0,600000.0,580487.0,-19513.0,-3.3
775,Miguel Nuno Da Costa,Cabo Verde,MID,35.0,4137438.0,4003889.0,-133549.0,-3.3
465,Riechedly Guillermo Bazoer,Curaçao,DEF,30.0,1500000.0,1451149.0,-48851.0,-3.3
154,Arjan Malic,Bosnia and Herzegovina,DEF,21.0,1800000.0,1739534.0,-60466.0,-3.4
90,Lukáš Cerv,Czechia,MID,25.0,6000000.0,5798560.0,-201440.0,-3.4
313,Matthew Charles Turner,USA,GK,32.0,2500000.0,2413142.0,-86858.0,-3.5
118,Jacob Everett Shaffelburg,Canada,MID,27.0,2500000.0,2412832.0,-87168.0,-3.5
